Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m)
IDCJAC0016,086338,2018,03,13,18.8
IDCJAC0016,086338,2018,03,14,17.7
IDCJAC0016,086338,2018,03,15,13.9
IDCJAC0016,086338,2018,03,16,15.0
IDCJAC0016,086338,2018,03,17,15.1
IDCJAC0016,086338,2018,03,18,13.4
IDCJAC0016,086338,2018,03,19,17.8
IDCJAC0016,086338,2018,03,20,9.5
IDCJAC0016,086338,2018,03,21,18.3
IDCJAC0016,086338,2018,03,22,19.0
IDCJAC0016,086338,2018,03,23,18.8
IDCJAC0016,086338,2018,03,24,5.4
IDCJAC0016,086338,2018,03,25,11.6
IDCJAC0016,086338,2018,03,26,11.9
IDCJAC0016,086338,2018,03,27,14.0
IDCJAC0016,086338,2018,03,28,17.8
IDCJAC0016,086338,2018,03,29,14.2
IDCJAC0016,086338,2018,03,30,14.3
IDCJAC0016,086338,2018,03,31,16.7
IDCJAC0016,086338,2018,04,01,11.0
IDCJAC0016,086338,2018,04,02,14.4
IDCJAC0016,086338,2018,04,03,13.9
IDCJAC0016,086338,2018,04,04,16.6
IDCJAC0016,086338,2018,04,05,9.0
IDCJAC0016,086338,2018,04,06,14.8
IDCJAC0016,086338,2018,04,07,16.0
IDCJAC0016,086338,2018,04,08,14.7
IDCJAC0016,086338,2018,04,09,13.6
IDCJAC0016,086338,2018,04,10,5.9
IDCJAC0016,086338,2018,04,11,10.9
IDCJAC0016,086338,2018,04,12,7.4
IDCJAC0016,086338,2018,04,13,14.4
IDCJAC0016,086338,2018,04,14,3.1
IDCJAC0016,086338,2018,04,15,4.9
IDCJAC0016,086338,2018,04,16,7.1
IDCJAC0016,086338,2018,04,17,8.9
IDCJAC0016,086338,2018,04,18,14.2
IDCJAC0016,086338,2018,04,19,13.0
IDCJAC0016,086338,2018,04,20,13.7
IDCJAC0016,086338,2018,04,21,11.3
IDCJAC0016,086338,2018,04,22,12.6
IDCJAC0016,086338,2018,04,23,13.0
IDCJAC0016,086338,2018,04,24,5.2
IDCJAC0016,086338,2018,04,25,7.7
IDCJAC0016,086338,2018,04,26,7.9
IDCJAC0016,086338,2018,04,27,8.8
IDCJAC0016,086338,2018,04,28,11.7
IDCJAC0016,086338,2018,04,29,9.6
IDCJAC0016,086338,2018,04,30,12.3
IDCJAC0016,086338,2018,05,01,12.3
IDCJAC0016,086338,2018,05,02,7.2
IDCJAC0016,086338,2018,05,03,4.4
IDCJAC0016,086338,2018,05,04,7.8
IDCJAC0016,086338,2018,05,05,6.5
IDCJAC0016,086338,2018,05,06,11.0
IDCJAC0016,086338,2018,05,07,6.2
IDCJAC0016,086338,2018,05,08,10.6
IDCJAC0016,086338,2018,05,09,7.5
IDCJAC0016,086338,2018,05,10,8.5
IDCJAC0016,086338,2018,05,11,3.7
IDCJAC0016,086338,2018,05,12,9.0
IDCJAC0016,086338,2018,05,13,10.8
IDCJAC0016,086338,2018,05,14,8.2
IDCJAC0016,086338,2018,05,15,4.6
IDCJAC0016,086338,2018,05,16,7.6
IDCJAC0016,086338,2018,05,17,6.9
IDCJAC0016,086338,2018,05,18,8.0
IDCJAC0016,086338,2018,05,19,6.5
IDCJAC0016,086338,2018,05,20,1.7
IDCJAC0016,086338,2018,05,21,5.0
IDCJAC0016,086338,2018,05,22,3.6
IDCJAC0016,086338,2018,05,23,6.5
IDCJAC0016,086338,2018,05,24,5.1
IDCJAC0016,086338,2018,05,25,9.5
IDCJAC0016,086338,2018,05,26,9.9
IDCJAC0016,086338,2018,05,27,8.0
IDCJAC0016,086338,2018,05,28,6.0
IDCJAC0016,086338,2018,05,29,8.1
IDCJAC0016,086338,2018,05,30,7.9
IDCJAC0016,086338,2018,05,31,7.6
IDCJAC0016,086338,2018,06,01,9.6
IDCJAC0016,086338,2018,06,02,9.6
IDCJAC0016,086338,2018,06,03,8.5
IDCJAC0016,086338,2018,06,04,9.3
IDCJAC0016,086338,2018,06,05,8.8
IDCJAC0016,086338,2018,06,06,9.4
IDCJAC0016,086338,2018,06,07,5.7
IDCJAC0016,086338,2018,06,08,3.3
IDCJAC0016,086338,2018,06,09,8.0
IDCJAC0016,086338,2018,06,10,9.3
IDCJAC0016,086338,2018,06,11,8.9
IDCJAC0016,086338,2018,06,12,6.7
IDCJAC0016,086338,2018,06,13,7.1
IDCJAC0016,086338,2018,06,14,7.8
IDCJAC0016,086338,2018,06,15,4.4
IDCJAC0016,086338,2018,06,16,7.1
IDCJAC0016,086338,2018,06,17,5.1
IDCJAC0016,086338,2018,06,18,5.9
IDCJAC0016,086338,2018,06,19,9.0
IDCJAC0016,086338,2018,06,20,8.0
IDCJAC0016,086338,2018,06,21,9.1
IDCJAC0016,086338,2018,06,22,8.5
IDCJAC0016,086338,2018,06,23,3.9
IDCJAC0016,086338,2018,06,24,5.7
IDCJAC0016,086338,2018,06,25,7.8
IDCJAC0016,086338,2018,06,26,6.6
IDCJAC0016,086338,2018,06,27,6.0
IDCJAC0016,086338,2018,06,28,5.2
IDCJAC0016,086338,2018,06,29,6.1
IDCJAC0016,086338,2018,06,30,4.9
IDCJAC0016,086338,2018,07,01,8.8
IDCJAC0016,086338,2018,07,02,9.4
IDCJAC0016,086338,2018,07,03,6.7
IDCJAC0016,086338,2018,07,04,6.0
IDCJAC0016,086338,2018,07,05,2.8
IDCJAC0016,086338,2018,07,06,8.3
IDCJAC0016,086338,2018,07,07,6.5
IDCJAC0016,086338,2018,07,08,6.2
IDCJAC0016,086338,2018,07,09,8.1
IDCJAC0016,086338,2018,07,10,5.4
IDCJAC0016,086338,2018,07,11,6.0
IDCJAC0016,086338,2018,07,12,7.5
IDCJAC0016,086338,2018,07,13,9.3
IDCJAC0016,086338,2018,07,14,10.0
IDCJAC0016,086338,2018,07,15,9.8
IDCJAC0016,086338,2018,07,16,4.5
IDCJAC0016,086338,2018,07,17,9.2
IDCJAC0016,086338,2018,07,18,10.3
IDCJAC0016,086338,2018,07,19,8.5
IDCJAC0016,086338,2018,07,20,7.2
IDCJAC0016,086338,2018,07,21,7.2
IDCJAC0016,086338,2018,07,22,10.5
IDCJAC0016,086338,2018,07,23,6.9
IDCJAC0016,086338,2018,07,24,7.1
IDCJAC0016,086338,2018,07,25,9.3
IDCJAC0016,086338,2018,07,26,8.9
IDCJAC0016,086338,2018,07,27,10.3
IDCJAC0016,086338,2018,07,28,9.3
IDCJAC0016,086338,2018,07,29,10.0
IDCJAC0016,086338,2018,07,30,7.3
IDCJAC0016,086338,2018,07,31,10.2
IDCJAC0016,086338,2018,08,01,11.4
IDCJAC0016,086338,2018,08,02,11.7
IDCJAC0016,086338,2018,08,03,6.3
IDCJAC0016,086338,2018,08,04,8.7
IDCJAC0016,086338,2018,08,05,11.2
IDCJAC0016,086338,2018,08,06,8.5
IDCJAC0016,086338,2018,08,07,9.6
IDCJAC0016,086338,2018,08,08,7.2
IDCJAC0016,086338,2018,08,09,8.6
IDCJAC0016,086338,2018,08,10,11.8
IDCJAC0016,086338,2018,08,11,7.4
IDCJAC0016,086338,2018,08,12,10.4
IDCJAC0016,086338,2018,08,13,8.6
IDCJAC0016,086338,2018,08,14,13.2
IDCJAC0016,086338,2018,08,15,10.1
IDCJAC0016,086338,2018,08,16,9.2
IDCJAC0016,086338,2018,08,17,12.2
IDCJAC0016,086338,2018,08,18,10.4
IDCJAC0016,086338,2018,08,19,9.3
IDCJAC0016,086338,2018,08,20,6.5
IDCJAC0016,086338,2018,08,21,7.7
IDCJAC0016,086338,2018,08,22,8.5
IDCJAC0016,086338,2018,08,23,11.1
IDCJAC0016,086338,2018,08,24,14.7
IDCJAC0016,086338,2018,08,25,14.9
IDCJAC0016,086338,2018,08,26,12.3
IDCJAC0016,086338,2018,08,27,12.4
IDCJAC0016,086338,2018,08,28,11.7
IDCJAC0016,086338,2018,08,29,15.5
IDCJAC0016,086338,2018,08,30,5.1
IDCJAC0016,086338,2018,08,31,6.8
IDCJAC0016,086338,2018,09,01,7.4
IDCJAC0016,086338,2018,09,02,11.2
IDCJAC0016,086338,2018,09,03,14.7
IDCJAC0016,086338,2018,09,04,14.7
IDCJAC0016,086338,2018,09,05,14.5
IDCJAC0016,086338,2018,09,06,9.5
IDCJAC0016,086338,2018,09,07,14.7
IDCJAC0016,086338,2018,09,08,16.2
IDCJAC0016,086338,2018,09,09,7.3
IDCJAC0016,086338,2018,09,10,10.2
IDCJAC0016,086338,2018,09,11,17.7
IDCJAC0016,086338,2018,09,12,15.8
IDCJAC0016,086338,2018,09,13,18.2
IDCJAC0016,086338,2018,09,14,18.2
IDCJAC0016,086338,2018,09,15,6.3
IDCJAC0016,086338,2018,09,16,15.3
IDCJAC0016,086338,2018,09,17,18.7
IDCJAC0016,086338,2018,09,18,8.0
IDCJAC0016,086338,2018,09,19,16.1
IDCJAC0016,086338,2018,09,20,18.5
IDCJAC0016,086338,2018,09,21,16.6
IDCJAC0016,086338,2018,09,22,19.7
IDCJAC0016,086338,2018,09,23,11.6
IDCJAC0016,086338,2018,09,24,17.2
IDCJAC0016,086338,2018,09,25,12.2
IDCJAC0016,086338,2018,09,26,20.8
IDCJAC0016,086338,2018,09,27,20.8
IDCJAC0016,086338,2018,09,28,10.2
IDCJAC0016,086338,2018,09,29,17.0
IDCJAC0016,086338,2018,09,30,19.8
IDCJAC0016,086338,2018,10,01,21.4
IDCJAC0016,086338,2018,10,02,13.4
IDCJAC0016,086338,2018,10,03,10.9
IDCJAC0016,086338,2018,10,04,12.5
IDCJAC0016,086338,2018,10,05,22.5
IDCJAC0016,086338,2018,10,06,22.7
IDCJAC0016,086338,2018,10,07,21.2
IDCJAC0016,086338,2018,10,08,22.7
IDCJAC0016,086338,2018,10,09,7.2
IDCJAC0016,086338,2018,10,10,20.0
IDCJAC0016,086338,2018,10,11,23.7
IDCJAC0016,086338,2018,10,12,23.9
IDCJAC0016,086338,2018,10,13,23.2
IDCJAC0016,086338,2018,10,14,22.1
IDCJAC0016,086338,2018,10,15,19.4
IDCJAC0016,086338,2018,10,16,6.1
IDCJAC0016,086338,2018,10,17,15.1
IDCJAC0016,086338,2018,10,18,10.5
IDCJAC0016,086338,2018,10,19,23.0
IDCJAC0016,086338,2018,10,20,9.8
IDCJAC0016,086338,2018,10,21,22.7
IDCJAC0016,086338,2018,10,22,25.7
IDCJAC0016,086338,2018,10,23,16.7
IDCJAC0016,086338,2018,10,24,19.7
IDCJAC0016,086338,2018,10,25,25.0
IDCJAC0016,086338,2018,10,26,23.7
IDCJAC0016,086338,2018,10,27,20.5
IDCJAC0016,086338,2018,10,28,22.8
IDCJAC0016,086338,2018,10,29,25.6
IDCJAC0016,086338,2018,10,30,25.8
IDCJAC0016,086338,2018,10,31,16.7
IDCJAC0016,086338,2018,11,01,14.2
IDCJAC0016,086338,2018,11,02,13.4
IDCJAC0016,086338,2018,11,03,19.9
IDCJAC0016,086338,2018,11,04,19.7
IDCJAC0016,086338,2018,11,05,15.8
IDCJAC0016,086338,2018,11,06,7.8
IDCJAC0016,086338,2018,11,07,18.2
IDCJAC0016,086338,2018,11,08,22.7
IDCJAC0016,086338,2018,11,09,14.8
IDCJAC0016,086338,2018,11,10,27.3
IDCJAC0016,086338,2018,11,11,29.1
IDCJAC0016,086338,2018,11,12,17.5
IDCJAC0016,086338,2018,11,13,18.4
IDCJAC0016,086338,2018,11,14,7.2
IDCJAC0016,086338,2018,11,15,23.8
IDCJAC0016,086338,2018,11,16,29.8
IDCJAC0016,086338,2018,11,17,29.9
IDCJAC0016,086338,2018,11,18,30.1
IDCJAC0016,086338,2018,11,19,27.5
IDCJAC0016,086338,2018,11,20,5.5
IDCJAC0016,086338,2018,11,21,24.2
IDCJAC0016,086338,2018,11,22,20.3
IDCJAC0016,086338,2018,11,23,3.5
IDCJAC0016,086338,2018,11,24,15.8
IDCJAC0016,086338,2018,11,25,20.5
IDCJAC0016,086338,2018,11,26,25.5
IDCJAC0016,086338,2018,11,27,23.3
IDCJAC0016,086338,2018,11,28,18.0
IDCJAC0016,086338,2018,11,29,21.1
IDCJAC0016,086338,2018,11,30,28.0
IDCJAC0016,086338,2018,12,01,30.8
IDCJAC0016,086338,2018,12,02,18.9
IDCJAC0016,086338,2018,12,03,13.4
IDCJAC0016,086338,2018,12,04,28.2
IDCJAC0016,086338,2018,12,05,31.1
IDCJAC0016,086338,2018,12,06,31.3
IDCJAC0016,086338,2018,12,07,27.1
IDCJAC0016,086338,2018,12,08,11.0
IDCJAC0016,086338,2018,12,09,11.8
IDCJAC0016,086338,2018,12,10,28.5
IDCJAC0016,086338,2018,12,11,31.6
IDCJAC0016,086338,2018,12,12,29.4
IDCJAC0016,086338,2018,12,13,6.0
IDCJAC0016,086338,2018,12,14,13.7
IDCJAC0016,086338,2018,12,15,17.5
IDCJAC0016,086338,2018,12,16,16.3
IDCJAC0016,086338,2018,12,17,23.2
IDCJAC0016,086338,2018,12,18,21.1
IDCJAC0016,086338,2018,12,19,16.6
IDCJAC0016,086338,2018,12,20,14.8
IDCJAC0016,086338,2018,12,21,9.6
IDCJAC0016,086338,2018,12,22,27.8
IDCJAC0016,086338,2018,12,23,32.3
IDCJAC0016,086338,2018,12,24,32.3
IDCJAC0016,086338,2018,12,25,32.2
IDCJAC0016,086338,2018,12,26,32.3
IDCJAC0016,086338,2018,12,27,29.3
IDCJAC0016,086338,2018,12,28,19.1
IDCJAC0016,086338,2018,12,29,5.7
IDCJAC0016,086338,2018,12,30,9.9
IDCJAC0016,086338,2018,12,31,31.3
