Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m)
IDCJAC0016,086338,2019,02,19,21.4
IDCJAC0016,086338,2019,02,20,20.8
IDCJAC0016,086338,2019,02,21,16.2
IDCJAC0016,086338,2019,02,22,23.9
IDCJAC0016,086338,2019,02,23,24.0
IDCJAC0016,086338,2019,02,24,24.6
IDCJAC0016,086338,2019,02,25,24.4
IDCJAC0016,086338,2019,02,26,21.0
IDCJAC0016,086338,2019,02,27,24.0
IDCJAC0016,086338,2019,02,28,23.4
IDCJAC0016,086338,2019,03,01,22.3
IDCJAC0016,086338,2019,03,02,23.4
IDCJAC0016,086338,2019,03,03,14.4
IDCJAC0016,086338,2019,03,04,21.8
IDCJAC0016,086338,2019,03,05,15.5
IDCJAC0016,086338,2019,03,06,19.5
IDCJAC0016,086338,2019,03,07,21.2
IDCJAC0016,086338,2019,03,08,10.2
IDCJAC0016,086338,2019,03,09,20.0
IDCJAC0016,086338,2019,03,10,10.1
IDCJAC0016,086338,2019,03,11,18.6
IDCJAC0016,086338,2019,03,12,10.8
IDCJAC0016,086338,2019,03,13,15.1
IDCJAC0016,086338,2019,03,14,20.6
IDCJAC0016,086338,2019,03,15,18.7
IDCJAC0016,086338,2019,03,16,20.1
IDCJAC0016,086338,2019,03,17,19.2
IDCJAC0016,086338,2019,03,18,18.9
IDCJAC0016,086338,2019,03,19,12.7
IDCJAC0016,086338,2019,03,20,11.1
IDCJAC0016,086338,2019,03,21,12.5
IDCJAC0016,086338,2019,03,22,15.3
IDCJAC0016,086338,2019,03,23,13.6
IDCJAC0016,086338,2019,03,24,16.9
IDCJAC0016,086338,2019,03,25,13.6
IDCJAC0016,086338,2019,03,26,15.9
IDCJAC0016,086338,2019,03,27,17.8
IDCJAC0016,086338,2019,03,28,17.8
IDCJAC0016,086338,2019,03,29,4.9
IDCJAC0016,086338,2019,03,30,11.4
IDCJAC0016,086338,2019,03,31,8.0
IDCJAC0016,086338,2019,04,01,6.6
IDCJAC0016,086338,2019,04,02,16.6
IDCJAC0016,086338,2019,04,03,10.9
IDCJAC0016,086338,2019,04,04,13.9
IDCJAC0016,086338,2019,04,05,15.3
IDCJAC0016,086338,2019,04,06,12.4
IDCJAC0016,086338,2019,04,07,15.9
IDCJAC0016,086338,2019,04,08,9.0
IDCJAC0016,086338,2019,04,09,13.9
IDCJAC0016,086338,2019,04,10,4.8
IDCJAC0016,086338,2019,04,11,14.4
IDCJAC0016,086338,2019,04,12,15.3
IDCJAC0016,086338,2019,04,13,10.0
IDCJAC0016,086338,2019,04,14,14.4
IDCJAC0016,086338,2019,04,15,10.9
IDCJAC0016,086338,2019,04,16,14.4
IDCJAC0016,086338,2019,04,17,12.8
IDCJAC0016,086338,2019,04,18,12.8
IDCJAC0016,086338,2019,04,19,14.0
IDCJAC0016,086338,2019,04,20,13.9
IDCJAC0016,086338,2019,04,21,7.5
IDCJAC0016,086338,2019,04,22,6.0
IDCJAC0016,086338,2019,04,23,8.0
IDCJAC0016,086338,2019,04,24,8.2
IDCJAC0016,086338,2019,04,25,10.6
IDCJAC0016,086338,2019,04,26,6.9
IDCJAC0016,086338,2019,04,27,8.5
IDCJAC0016,086338,2019,04,28,5.2
IDCJAC0016,086338,2019,04,29,8.4
IDCJAC0016,086338,2019,04,30,11.7
IDCJAC0016,086338,2019,05,01,7.8
IDCJAC0016,086338,2019,05,02,6.2
IDCJAC0016,086338,2019,05,03,9.0
IDCJAC0016,086338,2019,05,04,8.2
IDCJAC0016,086338,2019,05,05,6.5
IDCJAC0016,086338,2019,05,06,8.5
IDCJAC0016,086338,2019,05,07,11.7
IDCJAC0016,086338,2019,05,08,7.3
IDCJAC0016,086338,2019,05,09,5.3
IDCJAC0016,086338,2019,05,10,2.8
IDCJAC0016,086338,2019,05,11,7.7
IDCJAC0016,086338,2019,05,12,6.6
IDCJAC0016,086338,2019,05,13,8.3
IDCJAC0016,086338,2019,05,14,9.0
IDCJAC0016,086338,2019,05,15,8.0
IDCJAC0016,086338,2019,05,16,9.8
IDCJAC0016,086338,2019,05,17,10.7
IDCJAC0016,086338,2019,05,18,10.6
IDCJAC0016,086338,2019,05,19,10.0
IDCJAC0016,086338,2019,05,20,3.1
IDCJAC0016,086338,2019,05,21,6.9
IDCJAC0016,086338,2019,05,22,10.3
IDCJAC0016,086338,2019,05,23,10.2
IDCJAC0016,086338,2019,05,24,4.4
IDCJAC0016,086338,2019,05,25,9.1
IDCJAC0016,086338,2019,05,26,8.6
IDCJAC0016,086338,2019,05,27,7.2
IDCJAC0016,086338,2019,05,28,3.3
IDCJAC0016,086338,2019,05,29,7.9
IDCJAC0016,086338,2019,05,30,5.8
IDCJAC0016,086338,2019,05,31,5.7
IDCJAC0016,086338,2019,06,01,5.8
IDCJAC0016,086338,2019,06,02,6.7
IDCJAC0016,086338,2019,06,03,3.8
IDCJAC0016,086338,2019,06,04,7.9
IDCJAC0016,086338,2019,06,05,5.7
IDCJAC0016,086338,2019,06,06,7.9
IDCJAC0016,086338,2019,06,07,8.0
IDCJAC0016,086338,2019,06,08,9.3
IDCJAC0016,086338,2019,06,09,8.0
IDCJAC0016,086338,2019,06,10,7.6
IDCJAC0016,086338,2019,06,11,9.2
IDCJAC0016,086338,2019,06,12,1.3
IDCJAC0016,086338,2019,06,13,8.9
IDCJAC0016,086338,2019,06,14,7.0
IDCJAC0016,086338,2019,06,15,6.4
IDCJAC0016,086338,2019,06,16,7.5
IDCJAC0016,086338,2019,06,17,8.6
IDCJAC0016,086338,2019,06,18,5.2
IDCJAC0016,086338,2019,06,19,7.0
IDCJAC0016,086338,2019,06,20,6.4
IDCJAC0016,086338,2019,06,21,8.5
IDCJAC0016,086338,2019,06,22,7.3
IDCJAC0016,086338,2019,06,23,5.9
IDCJAC0016,086338,2019,06,24,9.0
IDCJAC0016,086338,2019,06,25,8.9
IDCJAC0016,086338,2019,06,26,9.2
IDCJAC0016,086338,2019,06,27,9.2
IDCJAC0016,086338,2019,06,28,9.2
IDCJAC0016,086338,2019,06,29,2.6
IDCJAC0016,086338,2019,06,30,8.5
IDCJAC0016,086338,2019,07,01,8.3
IDCJAC0016,086338,2019,07,02,6.6
IDCJAC0016,086338,2019,07,03,7.5
IDCJAC0016,086338,2019,07,04,6.9
IDCJAC0016,086338,2019,07,05,9.0
IDCJAC0016,086338,2019,07,06,9.3
IDCJAC0016,086338,2019,07,07,6.1
IDCJAC0016,086338,2019,07,08,8.2
IDCJAC0016,086338,2019,07,09,7.2
IDCJAC0016,086338,2019,07,10,6.7
IDCJAC0016,086338,2019,07,11,4.6
IDCJAC0016,086338,2019,07,12,6.2
IDCJAC0016,086338,2019,07,13,8.3
IDCJAC0016,086338,2019,07,14,3.8
IDCJAC0016,086338,2019,07,15,7.6
IDCJAC0016,086338,2019,07,16,6.4
IDCJAC0016,086338,2019,07,17,3.6
IDCJAC0016,086338,2019,07,18,7.9
IDCJAC0016,086338,2019,07,19,9.6
IDCJAC0016,086338,2019,07,20,10.3
IDCJAC0016,086338,2019,07,21,8.1
IDCJAC0016,086338,2019,07,22,10.6
IDCJAC0016,086338,2019,07,23,8.2
IDCJAC0016,086338,2019,07,24,7.8
IDCJAC0016,086338,2019,07,25,5.2
IDCJAC0016,086338,2019,07,26,5.9
IDCJAC0016,086338,2019,07,27,8.7
IDCJAC0016,086338,2019,07,28,10.2
IDCJAC0016,086338,2019,07,29,9.9
IDCJAC0016,086338,2019,07,30,8.7
IDCJAC0016,086338,2019,07,31,11.3
IDCJAC0016,086338,2019,08,01,8.6
IDCJAC0016,086338,2019,08,02,7.4
IDCJAC0016,086338,2019,08,03,6.2
IDCJAC0016,086338,2019,08,04,7.2
IDCJAC0016,086338,2019,08,05,10.7
IDCJAC0016,086338,2019,08,06,4.5
IDCJAC0016,086338,2019,08,07,7.5
IDCJAC0016,086338,2019,08,08,9.6
IDCJAC0016,086338,2019,08,09,7.3
IDCJAC0016,086338,2019,08,10,6.6
IDCJAC0016,086338,2019,08,11,11.4
IDCJAC0016,086338,2019,08,12,9.9
IDCJAC0016,086338,2019,08,13,7.0
IDCJAC0016,086338,2019,08,14,6.7
IDCJAC0016,086338,2019,08,15,10.5
IDCJAC0016,086338,2019,08,16,6.3
IDCJAC0016,086338,2019,08,17,13.4
IDCJAC0016,086338,2019,08,18,9.3
IDCJAC0016,086338,2019,08,19,12.8
IDCJAC0016,086338,2019,08,20,7.2
IDCJAC0016,086338,2019,08,21,11.5
IDCJAC0016,086338,2019,08,22,11.3
IDCJAC0016,086338,2019,08,23,14.5
IDCJAC0016,086338,2019,08,24,13.0
IDCJAC0016,086338,2019,08,25,13.9
IDCJAC0016,086338,2019,08,26,14.7
IDCJAC0016,086338,2019,08,27,12.9
IDCJAC0016,086338,2019,08,28,5.0
IDCJAC0016,086338,2019,08,29,13.2
IDCJAC0016,086338,2019,08,30,15.6
IDCJAC0016,086338,2019,08,31,15.8
IDCJAC0016,086338,2019,09,01,9.4
IDCJAC0016,086338,2019,09,02,13.8
IDCJAC0016,086338,2019,09,03,16.4
IDCJAC0016,086338,2019,09,04,15.1
IDCJAC0016,086338,2019,09,05,14.8
IDCJAC0016,086338,2019,09,06,10.4
IDCJAC0016,086338,2019,09,07,11.3
IDCJAC0016,086338,2019,09,08,9.5
IDCJAC0016,086338,2019,09,09,14.4
IDCJAC0016,086338,2019,09,10,16.1
IDCJAC0016,086338,2019,09,11,17.8
IDCJAC0016,086338,2019,09,12,11.8
IDCJAC0016,086338,2019,09,13,14.0
IDCJAC0016,086338,2019,09,14,18.3
IDCJAC0016,086338,2019,09,15,8.4
IDCJAC0016,086338,2019,09,16,17.7
IDCJAC0016,086338,2019,09,17,19.0
IDCJAC0016,086338,2019,09,18,19.2
IDCJAC0016,086338,2019,09,19,19.4
IDCJAC0016,086338,2019,09,20,14.4
IDCJAC0016,086338,2019,09,21,10.5
IDCJAC0016,086338,2019,09,22,13.6
IDCJAC0016,086338,2019,09,23,13.9
IDCJAC0016,086338,2019,09,24,13.3
IDCJAC0016,086338,2019,09,25,13.1
IDCJAC0016,086338,2019,09,26,19.6
IDCJAC0016,086338,2019,09,27,7.4
IDCJAC0016,086338,2019,09,28,17.7
IDCJAC0016,086338,2019,09,29,19.0
IDCJAC0016,086338,2019,09,30,14.4
IDCJAC0016,086338,2019,10,01,21.7
IDCJAC0016,086338,2019,10,02,18.5
IDCJAC0016,086338,2019,10,03,22.0
IDCJAC0016,086338,2019,10,04,11.0
IDCJAC0016,086338,2019,10,05,17.4
IDCJAC0016,086338,2019,10,06,17.4
IDCJAC0016,086338,2019,10,07,15.1
IDCJAC0016,086338,2019,10,08,17.0
IDCJAC0016,086338,2019,10,09,19.3
IDCJAC0016,086338,2019,10,10,12.6
IDCJAC0016,086338,2019,10,11,17.5
IDCJAC0016,086338,2019,10,12,20.1
IDCJAC0016,086338,2019,10,13,19.6
IDCJAC0016,086338,2019,10,14,20.2
IDCJAC0016,086338,2019,10,15,20.6
IDCJAC0016,086338,2019,10,16,11.4
IDCJAC0016,086338,2019,10,17,9.6
IDCJAC0016,086338,2019,10,18,23.2
IDCJAC0016,086338,2019,10,19,15.8
IDCJAC0016,086338,2019,10,20,14.7
IDCJAC0016,086338,2019,10,21,19.6
IDCJAC0016,086338,2019,10,22,23.7
IDCJAC0016,086338,2019,10,23,26.0
IDCJAC0016,086338,2019,10,24,26.1
IDCJAC0016,086338,2019,10,25,10.0
IDCJAC0016,086338,2019,10,26,17.2
IDCJAC0016,086338,2019,10,27,10.1
IDCJAC0016,086338,2019,10,28,26.3
IDCJAC0016,086338,2019,10,29,27.0
IDCJAC0016,086338,2019,10,30,27.2
IDCJAC0016,086338,2019,10,31,25.5
IDCJAC0016,086338,2019,11,01,22.8
IDCJAC0016,086338,2019,11,02,2.2
IDCJAC0016,086338,2019,11,03,7.8
IDCJAC0016,086338,2019,11,04,11.2
IDCJAC0016,086338,2019,11,05,27.4
IDCJAC0016,086338,2019,11,06,19.9
IDCJAC0016,086338,2019,11,07,8.3
IDCJAC0016,086338,2019,11,08,16.1
IDCJAC0016,086338,2019,11,09,9.8
IDCJAC0016,086338,2019,11,10,13.5
IDCJAC0016,086338,2019,11,11,27.4
IDCJAC0016,086338,2019,11,12,12.7
IDCJAC0016,086338,2019,11,13,12.0
IDCJAC0016,086338,2019,11,14,19.7
IDCJAC0016,086338,2019,11,15,12.4
IDCJAC0016,086338,2019,11,16,23.9
IDCJAC0016,086338,2019,11,17,24.1
IDCJAC0016,086338,2019,11,18,29.9
IDCJAC0016,086338,2019,11,19,27.9
IDCJAC0016,086338,2019,11,20,30.1
IDCJAC0016,086338,2019,11,21,18.8
IDCJAC0016,086338,2019,11,22,28.3
IDCJAC0016,086338,2019,11,23,24.6
IDCJAC0016,086338,2019,11,24,30.6
IDCJAC0016,086338,2019,11,25,18.0
IDCJAC0016,086338,2019,11,26,22.2
IDCJAC0016,086338,2019,11,27,31.0
IDCJAC0016,086338,2019,11,28,30.7
IDCJAC0016,086338,2019,11,29,21.9
IDCJAC0016,086338,2019,11,30,26.7
IDCJAC0016,086338,2019,12,01,9.8
IDCJAC0016,086338,2019,12,02,18.2
IDCJAC0016,086338,2019,12,03,19.2
IDCJAC0016,086338,2019,12,04,20.3
IDCJAC0016,086338,2019,12,05,20.4
IDCJAC0016,086338,2019,12,06,18.2
IDCJAC0016,086338,2019,12,07,30.3
IDCJAC0016,086338,2019,12,08,30.8
IDCJAC0016,086338,2019,12,09,28.6
IDCJAC0016,086338,2019,12,10,22.2
IDCJAC0016,086338,2019,12,11,21.8
IDCJAC0016,086338,2019,12,12,22.7
IDCJAC0016,086338,2019,12,13,24.8
IDCJAC0016,086338,2019,12,14,10.4
IDCJAC0016,086338,2019,12,15,16.4
IDCJAC0016,086338,2019,12,16,21.7
IDCJAC0016,086338,2019,12,17,29.5
IDCJAC0016,086338,2019,12,18,29.3
IDCJAC0016,086338,2019,12,19,29.3
IDCJAC0016,086338,2019,12,20,31.4
IDCJAC0016,086338,2019,12,21,28.3
IDCJAC0016,086338,2019,12,22,31.5
IDCJAC0016,086338,2019,12,23,29.2
IDCJAC0016,086338,2019,12,24,31.4
IDCJAC0016,086338,2019,12,25,32.0
IDCJAC0016,086338,2019,12,26,26.2
IDCJAC0016,086338,2019,12,27,31.6
IDCJAC0016,086338,2019,12,28,20.6
IDCJAC0016,086338,2019,12,29,31.9
IDCJAC0016,086338,2019,12,30,18.8
IDCJAC0016,086338,2019,12,31,29.3
